SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila mojavensis	EDW13487	Drosophila yakuba	XP_002088638	0.0172091680124027	1.15209962304672	-14.1023914699546	0.0149372221534915
Drosophila mojavensis	EDW13487	Drosophila simulans	XP_002079380	0.0222116589544779	0.95824539008782	-14.8460109590474	0.0231795103678425
Drosophila mojavensis	EDW13487	Drosophila pseudoobscura	EAL33308	0.0263510018818856	1.64531990290164	-10.8874719197907	0.0160157315519089
Drosophila virilis	EDW57535	Drosophila willistoni	EDW78040	0.0203650850200364	1.45017323492476	-12.2613381979986	0.0140432084454331
Drosophila virilis	EDW57535	Drosophila yakuba	XP_002088638	0.0155340067243982	1.09262839569141	-14.4227374838488	0.014217099597314
Drosophila virilis	EDW57535	Drosophila simulans	XP_002079380	0.022184281972418	1.02460771927718	-14.6127151272027	0.0216514882281661
Drosophila virilis	EDW57535	Drosophila pseudoobscura	EAL33308	0.0246462483630008	1.45943261179148	-12.1609183351694	0.0168875549058391
Drosophila willistoni	EDW78040	Drosophila yakuba	XP_002088638	0.0162939198666031	2.05447705845473	-8.18992668101586	0.00793093298343208
Drosophila willistoni	EDW78040	Drosophila simulans	XP_002079380	0.0245890073612958	1.82864040339089	-9.64327599171546	0.0134466061865963
Drosophila willistoni	EDW78040	Drosophila pseudoobscura	EAL33308	0.0320684639136075	1.67762528657345	-10.6270673372119	0.0191153913631735
Drosophila yakuba	XP_002088638	Drosophila simulans	XP_002079380	0.0065235529526158	0.206166540743903	-11.0874120323399	0.0316421516754227
Drosophila yakuba	XP_002088638	Drosophila pseudoobscura	EAL33308	0.0172162225331356	0.57457038545699	-14.9250588616101	0.0299636440876474
Drosophila simulans	XP_002079380	Drosophila pseudoobscura	EAL33308	0.0205520463421861	0.667603876965175	-15.1172858418569	0.0307847917774422
