SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila sechellia	EDW42766	Drosophila virilis	EDW59151	0.157183800292975	1.3004353718833	-12.3541365052936	0.120870136026322
Drosophila sechellia	EDW42766	Drosophila yakuba	XP_002097060	0.0129686228325457	0.133916305498858	-8.94005520259014	0.0968412530814355
Drosophila sechellia	EDW42766	Drosophila simulans	XP_002104017	0.00429800603173874	0.028849710620847	-4.02006687677738	0.148979173074719
Drosophila sechellia	EDW42766	Drosophila pseudoobscura	XP_001357983	0.21487438725528	0.922389066983127	-11.9549937741079	0.232954178390333
Drosophila sechellia	EDW42766	Drosophila melanogaster	NP_649979	0.0100696789550936	0.0900330258058082	-7.31830267821375	0.111844280084653
Drosophila virilis	EDW59151	Drosophila willistoni	EDW81694	0.227622558515772	2.28339182829255	-6.45794826282112	0.099686157975778
Drosophila virilis	EDW59151	Drosophila yakuba	XP_002097060	0.16603225547745	1.20901892699928	-12.5811307469208	0.137328086243888
Drosophila virilis	EDW59151	Drosophila simulans	XP_002104017	0.159440123545314	1.24892195404688	-12.5304700193872	0.127662199410203
Drosophila virilis	EDW59151	Drosophila pseudoobscura	XP_001357983	0.29964937982877	1.23782771524118	-10.7739656318603	0.242076806117067
Drosophila virilis	EDW59151	Drosophila melanogaster	NP_649979	0.160378774768552	1.39490061209067	-11.8878325896195	0.114975055124664
Drosophila willistoni	EDW81694	Drosophila pseudoobscura	XP_001357983	0.324691075667173	2.80385389846197	-3.97965107400354	0.115801709869861
Drosophila yakuba	XP_002097060	Drosophila simulans	XP_002104017	0.0115082574422882	0.145659227486607	-9.52192751512498	0.0790080906020622
Drosophila yakuba	XP_002097060	Drosophila pseudoobscura	XP_001357983	0.221414105889624	0.828093085234416	-11.4440379163174	0.267378281303902
Drosophila yakuba	XP_002097060	Drosophila melanogaster	NP_649979	0.0144165899659061	0.174776121594714	-10.2240059285201	0.0824860389071712
Drosophila simulans	XP_002104017	Drosophila pseudoobscura	XP_001357983	0.213740995854332	0.934826768447215	-12.0089056032974	0.228642357138922
Drosophila simulans	XP_002104017	Drosophila melanogaster	NP_649979	0.00861665772666605	0.079676841927511	-6.95842175758915	0.108145070991962
Drosophila pseudoobscura	XP_001357983	Drosophila melanogaster	NP_649979	0.213323045684664	1.00624976890787	-12.1321040272946	0.211998106510071
