SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila ananassae	EDV43343	Drosophila pseudoobscura	XP_001358731	0.313422812641556	1.33833311073876	-10.3175352942788	0.23418894005286
Drosophila erecta	EDV54159	Drosophila grimshawi	EDV91564	0.242998650258012	3.44406370982949	-2.20607917680318	0.0705557941812994
Drosophila erecta	EDV54159	Drosophila mojavensis	EDW16163	0.251548159118586	1.67061305407449	-9.5895606255912	0.150572365339227
Drosophila erecta	EDV54159	Drosophila persimilis	EDW24545	0.356506574340009	1.19540078690551	-9.34868006181878	0.298231838430427
Drosophila erecta	EDV54159	Drosophila sechellia	EDW43173	0.106778284632285	0.304235157537919	-7.95716490420537	0.350972864202838
Drosophila erecta	EDV54159	Drosophila virilis	EDW67894	0.254813196062183	1.70132590299975	-9.41107441029061	0.149773300702059
Drosophila erecta	EDV54159	Drosophila willistoni	EDW84721	0.253169463105186	1.4461197622525	-10.5973994976838	0.175068116565149
Drosophila erecta	EDV54159	Drosophila yakuba	XP_002098276	0.0527400087712605	0.119624689748837	-3.37445752963171	0.440878959702992
Drosophila erecta	EDV54159	Drosophila simulans	XP_002104407	0.0457871019996864	0.220650014864246	-9.22746449656054	0.207510078926833
Drosophila erecta	EDV54159	Drosophila pseudoobscura	XP_001358731	0.221411698594819	1.76690729253319	-9.2512922077171	0.125310308882921
Drosophila grimshawi	EDV91564	Drosophila mojavensis	EDW16163	0.0840120857021718	1.30738859930962	-13.0774473110859	0.0642594602297552
Drosophila grimshawi	EDV91564	Drosophila persimilis	EDW24545	0.376549465157685	1.72796296489877	-8.18667432753583	0.217915240550161
Drosophila grimshawi	EDV91564	Drosophila sechellia	EDW43173	0.272916049913791	1.91239655829631	-7.99187225641962	0.142708921290322
Drosophila grimshawi	EDV91564	Drosophila virilis	EDW67894	0.0803298151887265	0.952970974277355	-14.4682799807078	0.0842940838252091
Drosophila grimshawi	EDV91564	Drosophila willistoni	EDW84721	0.131395826284241	2.14430847721872	-7.55830823505031	0.0612765503099013
Drosophila grimshawi	EDV91564	Drosophila yakuba	XP_002098276	0.311606401277449	0.893596831973679	-7.05960559851096	0.348710279768122
Drosophila grimshawi	EDV91564	Drosophila simulans	XP_002104407	0.234360343294216	4.13242071111787	-1.07933806748195	0.0567126049542081
Drosophila grimshawi	EDV91564	Drosophila pseudoobscura	XP_001358731	0.192648940354345	1.6211298710506	-10.3203327259202	0.118836216514532
Drosophila mojavensis	EDW16163	Drosophila persimilis	EDW24545	0.367739117714318	1.15865742975746	-9.39776994325139	0.317383817053929
Drosophila mojavensis	EDW16163	Drosophila sechellia	EDW43173	0.298529675291381	1.53832269187953	-9.82093080652156	0.194061803071134
Drosophila mojavensis	EDW16163	Drosophila virilis	EDW67894	0.071054364408105	0.871603388447035	-14.7383776185762	0.0815214412310913
Drosophila mojavensis	EDW16163	Drosophila willistoni	EDW84721	0.170266835563422	1.74010286752472	-9.79698667809478	0.0978487184528494
Drosophila mojavensis	EDW16163	Drosophila yakuba	XP_002098276	0.29999396702466	0.756482545376922	-6.48452883376203	0.396564294652941
Drosophila mojavensis	EDW16163	Drosophila simulans	XP_002104407	0.241192065405047	1.95874376657034	-8.11472709560832	0.123136098514489
Drosophila mojavensis	EDW16163	Drosophila pseudoobscura	XP_001358731	0.201890617361713	1.13084926777445	-12.1528735865943	0.178530086294383
Drosophila persimilis	EDW24545	Drosophila sechellia	EDW43173	0.339892800679625	1.01950391334852	-9.57499768956674	0.333390383528064
Drosophila persimilis	EDW24545	Drosophila virilis	EDW67894	0.368476565131389	1.23466603750333	-9.24458233902834	0.298442294465718
Drosophila persimilis	EDW24545	Drosophila willistoni	EDW84721	0.334409375060885	1.74513403498105	-8.21533085273466	0.191623891550838
Drosophila persimilis	EDW24545	Drosophila yakuba	XP_002098276	0.868089591518282	0.63405763271804	2.27983957754825	1.36910202909633
Drosophila persimilis	EDW24545	Drosophila simulans	XP_002104407	0.356061932263846	1.17508604371819	-9.34286897574932	0.30300924274209
Drosophila persimilis	EDW24545	Drosophila pseudoobscura	XP_001358731	0.156359969155199	0.25939112057602	-3.9528727805178	0.602796151263685
Drosophila sechellia	EDW43173	Drosophila virilis	EDW67894	0.286117862752757	1.64251105557709	-9.42396655029971	0.174195395386383
Drosophila sechellia	EDW43173	Drosophila willistoni	EDW84721	0.290827577478574	1.23697031090232	-10.6346767926649	0.235112819536005
Drosophila sechellia	EDW43173	Drosophila yakuba	XP_002098276	0.219356272219082	0.244254746699589	-0.690469288885337	0.898063497979304
Drosophila sechellia	EDW43173	Drosophila simulans	XP_002104407	0.0662303133083306	0.116808759914351	-3.33181302254381	0.566997829245799
Drosophila sechellia	EDW43173	Drosophila pseudoobscura	XP_001358731	0.255925678962024	1.31737926371664	-10.6620834431112	0.194268792602668
Drosophila virilis	EDW67894	Drosophila willistoni	EDW84721	0.157560066754621	1.38562608917721	-11.8631893652712	0.113710378279742
Drosophila virilis	EDW67894	Drosophila yakuba	XP_002098276	0.329942601959926	0.779746229854834	-6.15218369384436	0.423141003222743
Drosophila virilis	EDW67894	Drosophila simulans	XP_002104407	0.243202531566243	1.81102205188726	-8.90868453103699	0.13429020994681
Drosophila virilis	EDW67894	Drosophila pseudoobscura	XP_001358731	0.219047121893797	1.38251012851391	-11.2284965670255	0.158441603700406
Drosophila willistoni	EDW84721	Drosophila yakuba	XP_002098276	0.305491788121297	0.87331913042826	-7.06018854446696	0.349805446230738
Drosophila willistoni	EDW84721	Drosophila simulans	XP_002104407	0.242498238445407	1.50962051421091	-10.4304382380692	0.160635229955233
Drosophila willistoni	EDW84721	Drosophila pseudoobscura	XP_001358731	0.187021548976723	4.21050649872768	-1.00770835676324	0.0444178269367917
Drosophila yakuba	XP_002098276	Drosophila simulans	XP_002104407	0.0527980445678897	0.175937530694727	-5.25274421984799	0.300095405223691
Drosophila yakuba	XP_002098276	Drosophila pseudoobscura	XP_001358731	0.252765813041556	0.840073117589171	-7.66203012875043	0.300885491690223
Drosophila simulans	XP_002104407	Drosophila pseudoobscura	XP_001358731	0.220178328145426	1.54149019792583	-10.4404811448436	0.142834724762888
