SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila mojavensis	EDW13941	Drosophila sechellia 	 EDW53619	0.35292300773964	1.40294964820187	-8.15584658248857	0.251557857541056
Drosophila mojavensis	EDW13941	Drosophila virilis 	 EDW66501	0.156737896283405	0.911638557240275	-10.8278640187968	0.171929867422331
Drosophila mojavensis	EDW13941	Drosophila willistoni 	 EDW81707	0.514810197999329	1.1986922942823	-6.44097768811172	0.429476522419428
Drosophila mojavensis	EDW13941	Drosophila yakuba 	 XP_002099492	0.345293193840457	1.76974857268225	-7.10971624716395	0.195108615523349
Drosophila mojavensis	EDW13941	Drosophila simulans 	 XP_002105607	0.351433148563666	1.31336528572658	-8.3021812774631	0.267582181730383
Drosophila mojavensis	EDW13941	Drosophila pseudoobscura 	 XP_002137072	0.32553671418738	1.97668792338704	-6.37735292153017	0.164687966337942
Drosophila persimilis	EDW38799	Drosophila sechellia 	 EDW53619	0.294148838843828	1.09278006107569	-9.55242129841857	0.269174785779198
Drosophila persimilis	EDW38799	Drosophila virilis 	 EDW66501	0.35091684869475	2.71354212366634	-3.77960961022392	0.129320582729933
Drosophila persimilis	EDW38799	Drosophila willistoni 	 EDW81707	0.535783274684235	1.7070623641864	-6.55220028883607	0.313862742173215
Drosophila persimilis	EDW38799	Drosophila yakuba 	 XP_002099492	0.270813336798072	1.25306814067332	-9.77269425944695	0.216120199698441
Drosophila persimilis	EDW38799	Drosophila simulans 	 XP_002105607	0.290052569710417	1.05562242657787	-9.56672729318463	0.274769237946861
Drosophila persimilis	EDW38799	Drosophila pseudoobscura 	 XP_002137072	0.00749069897126123	0.0435807231054605	-4.15000913851282	0.171881016134922
Drosophila sechellia	EDW53619	Drosophila virilis 	 EDW66501	0.392724802541938	2.53829269750932	-4.41520305936947	0.154720061609639
Drosophila sechellia	EDW53619	Drosophila yakuba 	 XP_002099492	0.0301510265205734	0.33000131764197	-12.6425808874771	0.0913663822193742
Drosophila sechellia	EDW53619	Drosophila simulans 	 XP_002105607	0.00589249286864628	0.0235683179068418	-3.05333393564076	0.250017540154433
Drosophila sechellia	EDW53619	Drosophila pseudoobscura 	 XP_002137072	0.296445083602669	1.03339346058507	-9.43549682887699	0.286865646928744
Drosophila virilis	EDW66501	Drosophila willistoni 	 EDW81707	0.541266620364374	1.93210254051038	-6.07210525234567	0.280143837615055
Drosophila virilis	EDW66501	Drosophila yakuba 	 XP_002099492	0.375865478905755	2.47755949485958	-4.67769633485975	0.151707952800164
Drosophila virilis	EDW66501	Drosophila simulans 	 XP_002105607	0.389409643810013	2.39247664869435	-4.97268233781895	0.162764240153619
Drosophila virilis	EDW66501	Drosophila pseudoobscura 	 XP_002137072	0.355809813906863	3.1235440192379	-2.59084683320117	0.113912213727558
Drosophila willistoni	EDW81707	Drosophila pseudoobscura 	 XP_002137072	0.538645216987988	1.62876030321659	-6.6914476212468	0.330708708902245
Drosophila yakuba	XP_002099492	Drosophila simulans 	 XP_002105607	0.0240351022255644	0.35844346126612	-13.4267794220966	0.0670540958974837
Drosophila yakuba	XP_002099492	Drosophila pseudoobscura 	 XP_002137072	0.279198027023024	1.12854585247745	-9.77100814856264	0.247396263439462
Drosophila simulans	XP_002105607	Drosophila pseudoobscura 	 XP_002137072	0.292339113880282	0.999066756572244	-9.42126627840632	0.292612192285614
