SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila mojavensis	EDW08838	Drosophila yakuba	XP_002090377	0.329046147822392	1.56773280354301	-12.1922858991628	0.209886625500699
Drosophila mojavensis	EDW08838	Drosophila simulans	XP_002080942	0.338815820576773	1.83195618301534	-10.6322678228901	0.184947556998385
Drosophila mojavensis	EDW08838	Drosophila pseudoobscura	XP_001361744	0.372872885400216	0.763286433891496	-9.06387457432545	0.488509776728485
Drosophila mojavensis	EDW08838	Drosophila melanogaster	NP_610602	0.328552407833105	1.69618876495553	-11.444136208061	0.193700379710815
Drosophila persimilis	EDW35506	Drosophila sechellia	EDW47297	0.319418414612909	0.71332961366964	-7.77859789544803	0.447785159191273
Drosophila persimilis	EDW35506	Drosophila virilis	EDW61760	0.368461676793919	0.875851058812681	-10.5452787937675	0.420689879959057
Drosophila persimilis	EDW35506	Drosophila willistoni	EDW73820	0.300735596745627	3.40747108670255	-2.80888555073064	0.0882577105112436
Drosophila persimilis	EDW35506	Drosophila yakuba	XP_002090377	0.324157333201881	1.39222349277422	-12.7101827027883	0.232834264673948
Drosophila persimilis	EDW35506	Drosophila simulans	XP_002080942	0.332464123700732	1.377321205462	-12.6314404005787	0.241384596695592
Drosophila persimilis	EDW35506	Drosophila pseudoobscura	XP_001361744	0.00462179863469699	0.0180279085357543	-3.33337066509426	0.256369097143504
Drosophila persimilis	EDW35506	Drosophila melanogaster	NP_610602	0.328044413685856	1.2594081014512	-12.9116257753211	0.260475070239627
Drosophila sechellia	EDW47297	Drosophila virilis	EDW61760	0.348201591451511	0.735438811934667	-7.48805823112336	0.473460994716231
Drosophila sechellia	EDW47297	Drosophila willistoni	EDW73820	0.272262089457885	0.91361807948842	-10.4258448140791	0.298004270679864
Drosophila sechellia	EDW47297	Drosophila yakuba	XP_002090377	0.109370623772537	0.287969177165401	-7.44471034451544	0.379799757908527
Drosophila sechellia	EDW47297	Drosophila simulans	XP_002080942	0.0387781266533833	0.0727622580725233	-2.95448534206353	0.532942870117259
Drosophila sechellia	EDW47297	Drosophila pseudoobscura	XP_001361744	0.312688678355709	0.71856727537069	-7.99316966314698	0.43515574543024
Drosophila sechellia	EDW47297	Drosophila melanogaster	NP_610602	0.061837582406137	0.111108491825285	-3.38197828529641	0.556551361559069
Drosophila virilis	EDW61760	Drosophila yakuba	XP_002090377	0.319218585457883	1.47838427412282	-12.7657137313249	0.215923959044604
Drosophila virilis	EDW61760	Drosophila simulans	XP_002080942	0.346258971800098	1.30886908070495	-13.0144675219804	0.264548209522687
Drosophila virilis	EDW61760	Drosophila pseudoobscura	XP_001361744	0.378800196816079	0.893860949884599	-10.5771436754045	0.423779780138045
Drosophila virilis	EDW61760	Drosophila melanogaster	NP_610602	0.345211200377273	1.36462630540742	-12.9497894426551	0.252971233962993
Drosophila willistoni	EDW73820	Drosophila pseudoobscura	XP_001361744	0.292110200905446	4.38048124303013	-1.01222493105158	0.0666844998754939
Drosophila yakuba	XP_002090377	Drosophila simulans	XP_002080942	0.0547245150213343	0.354671796368355	-15.6619798888682	0.154296212954296
Drosophila yakuba	XP_002090377	Drosophila pseudoobscura	XP_001361744	0.324023648775942	1.38026992355827	-12.7491363404425	0.234753828396568
Drosophila yakuba	XP_002090377	Drosophila melanogaster	NP_610602	0.0632789006259734	0.367557089814062	-15.4050400047561	0.172160740139674
Drosophila simulans	XP_002080942	Drosophila pseudoobscura	XP_001361744	0.332487201956846	1.37439125342126	-12.6125016689766	0.241915976348939
Drosophila simulans	XP_002080942	Drosophila melanogaster	NP_610602	0.0220741969534082	0.153995326939553	-11.6348126954877	0.143343290943322
Drosophila pseudoobscura	XP_001361744	Drosophila melanogaster	NP_610602	0.327784058364542	1.26565562406319	-12.9077969608808	0.258983606703569
