SPECIES_NO:1	Prot_acc_1	SPECIES_NO:2	Prot_acc_2	D_n	D_s	Z-SCORE	Ka_Ks
Drosophila grimshawi	EDW02461	Drosophila mojavensis 	 EDW08192	0.260207851652962	1.15377983609644	-11.2015242875485	0.225526433650738
Drosophila grimshawi	EDW02461	Drosophila persimilis 	 EDW35731	0.392244378892214	1.19029401762535	-9.51136659207036	0.329535705534962
Drosophila grimshawi	EDW02461	Drosophila sechellia 	 EDW56536	0.402938703083468	1.56967854138609	-8.93920296755334	0.256701415264081
Drosophila grimshawi	EDW02461	Drosophila virilis 	 EDW58828	0.215771545213837	0.897547608469973	-11.9208444162272	0.240401225715099
Drosophila grimshawi	EDW02461	Drosophila willistoni 	 EDW85944	0.365010533526395	1.47326620365151	-9.49167141869192	0.247755994552588
Drosophila grimshawi	EDW02461	Drosophila yakuba 	 XP_002091623	0.467286000628094	0.874786615970874	-6.73320495043704	0.534171410601065
Drosophila grimshawi	EDW02461	Drosophila simulans 	 XP_002082393	0.405782365983258	1.55985929459052	-8.94463463300805	0.260140364833214
Drosophila grimshawi	EDW02461	Drosophila pseudoobscura 	 XP_001360972	0.395856474316917	1.15855622428078	-9.41520531537648	0.341680848991738
Drosophila grimshawi	EDW02461	Drosophila melanogaster 	 NP_611525	0.404711340921565	1.44730890915146	-9.29572056077517	0.279630242281063
Drosophila mojavensis	EDW08192	Drosophila persimilis 	 EDW35731	0.495733950456056	1.38237314903554	-8.67479719761493	0.358610806931487
Drosophila mojavensis	EDW08192	Drosophila sechellia 	 EDW56536	0.419516892286951	1.57636161050357	-8.99727026715065	0.266129858461179
Drosophila mojavensis	EDW08192	Drosophila virilis 	 EDW58828	0.235634948317333	0.80985901812597	-11.2336610160189	0.290957985332554
Drosophila mojavensis	EDW08192	Drosophila willistoni 	 EDW85944	0.374050332364135	1.97832537999555	-7.38552530900141	0.189074222140837
Drosophila mojavensis	EDW08192	Drosophila yakuba 	 XP_002091623	0.459229711557328	0.927146252633858	-7.50732287935461	0.495315286291389
Drosophila mojavensis	EDW08192	Drosophila simulans 	 XP_002082393	0.421056977127467	1.54933288461433	-9.06130331064891	0.27176663021148
Drosophila mojavensis	EDW08192	Drosophila pseudoobscura 	 XP_001360972	0.49342274298997	1.37677412870209	-8.70067786698718	0.35839048156369
Drosophila mojavensis	EDW08192	Drosophila melanogaster 	 NP_611525	0.420572589494088	1.75503544264369	-8.41640894904471	0.239637661596486
Drosophila persimilis	EDW35731	Drosophila sechellia 	 EDW56536	0.348424674945419	1.15610977664094	-10.3674283916316	0.301376808660647
Drosophila persimilis	EDW35731	Drosophila virilis 	 EDW58828	0.417922968120929	0.970542770216497	-8.39634946969145	0.430607471351008
Drosophila persimilis	EDW35731	Drosophila willistoni 	 EDW85944	0.391585166256695	1.47913146467873	-9.24322126052004	0.264739933946135
Drosophila persimilis	EDW35731	Drosophila yakuba 	 XP_002091623	0.42476769766104	0.814684224773173	-7.20237844931043	0.521389373630384
Drosophila persimilis	EDW35731	Drosophila simulans 	 XP_002082393	0.348311690785524	1.19411472744661	-10.3937859277675	0.291690306450138
Drosophila persimilis	EDW35731	Drosophila pseudoobscura 	 XP_001360972	0.00254723233600463	0.0162718246814646	-3.1954075445452	0.156542513569865
Drosophila persimilis	EDW35731	Drosophila melanogaster 	 NP_611525	0.349399885809567	1.33740162676524	-10.2783713648498	0.261252774646803
Drosophila sechellia	EDW56536	Drosophila virilis 	 EDW58828	0.396927564862243	1.30553668687395	-9.87193055746661	0.304034018234039
Drosophila sechellia	EDW56536	Drosophila willistoni 	 EDW85944	0.352999758144091	1.67208623175256	-8.92941141406743	0.211113369299204
Drosophila sechellia	EDW56536	Drosophila yakuba 	 XP_002091623	0.0802020280176924	0.279044977122671	-9.22086196462036	0.287416132139998
Drosophila sechellia	EDW56536	Drosophila simulans 	 XP_002082393	0.0052799690071399	0.066488693662522	-6.98668225960398	0.0794115317401113
Drosophila sechellia	EDW56536	Drosophila pseudoobscura 	 XP_001360972	0.361600166105514	1.17672015844137	-10.1955939082324	0.307294953274593
Drosophila sechellia	EDW56536	Drosophila melanogaster 	 NP_611525	0.0350153354794899	0.149561992614941	-7.87136403213856	0.234119209481514
Drosophila virilis	EDW58828	Drosophila willistoni 	 EDW85944	0.307497477440757	1.12748835518869	-10.318047647067	0.27272785215533
Drosophila virilis	EDW58828	Drosophila yakuba 	 XP_002091623	0.420360179937511	0.794895751028197	-7.06192833179779	0.528824288460185
Drosophila virilis	EDW58828	Drosophila simulans 	 XP_002082393	0.395509968904106	1.20317679393511	-9.86692323215212	0.328721407275943
Drosophila virilis	EDW58828	Drosophila pseudoobscura 	 XP_001360972	0.414754214048115	0.94304284802056	-8.27375766006547	0.439804209234693
Drosophila virilis	EDW58828	Drosophila melanogaster 	 NP_611525	0.393030096479314	1.39594496620432	-9.81490219799688	0.281551283177009
Drosophila willistoni	EDW85944	Drosophila yakuba 	 XP_002091623	0.360906249922332	0.805907803610693	-8.01915332647976	0.447825729327066
Drosophila willistoni	EDW85944	Drosophila simulans 	 XP_002082393	0.354457144457801	1.60082267173792	-9.1984175000261	0.221421866841121
Drosophila willistoni	EDW85944	Drosophila pseudoobscura 	 XP_001360972	0.389326896858613	1.57269886964057	-8.9979531255114	0.247553364712211
Drosophila willistoni	EDW85944	Drosophila melanogaster 	 NP_611525	0.339216943664722	1.69932040455316	-8.91227187191879	0.19961917879396
Drosophila yakuba	XP_002091623	Drosophila simulans 	 XP_002082393	0.083010456005279	0.264871448410465	-8.63628407805199	0.313399033770676
Drosophila yakuba	XP_002091623	Drosophila pseudoobscura 	 XP_001360972	0.402870936961724	0.778740043808992	-7.22758552496196	0.517336870197649
Drosophila yakuba	XP_002091623	Drosophila melanogaster 	 NP_611525	0.0590783823676273	0.318624221383121	-11.4272529591963	0.185417110197
Drosophila simulans	XP_002082393	Drosophila pseudoobscura 	 XP_001360972	0.353381662618513	1.22798571147176	-10.3281562105271	0.28777343198479
Drosophila simulans	XP_002082393	Drosophila melanogaster 	 NP_611525	0.0377990234838138	0.180895576067237	-8.89449744530214	0.208954935800997
Drosophila pseudoobscura	XP_001360972	Drosophila melanogaster 	 NP_611525	0.35054277776452	1.34665709455751	-10.2495170666487	0.260305893149215
